epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,43.2768,1.55487,2.45427,1.1466,0.69923,0.07879,0.22515,0.12434,1.4928,2.36297,1.11157,0.000299596,0.000299596,0.000299596
2,85.4072,1.40971,1.47776,1.105,0.4044,0.33333,0.34893,0.19919,1.42431,1.29586,1.10159,0.000483282,0.000483282,0.000483282
3,127.283,1.35789,1.33339,1.08612,0.47764,0.4407,0.43779,0.2475,1.35802,1.12826,1.08086,0.00054698,0.00054698,0.00054698
4,169.203,1.29676,1.23509,1.06238,0.53878,0.47781,0.47887,0.28075,1.2994,1.08679,1.06826,0.000369054,0.000369054,0.000369054
5,210.848,1.26794,1.17595,1.05576,0.54794,0.51204,0.52828,0.3116,1.26271,1.00356,1.05242,0.000189072,0.000189072,0.000189072
1,39.6247,1.23612,1.11623,1.04465,0.67841,0.49323,0.55909,0.33115,1.25444,1.00363,1.06408,0.000299596,0.000299596,0.000299596
2,81.8725,1.24792,1.11168,1.05124,0.64894,0.47078,0.52029,0.29253,1.29741,1.03715,1.07921,0.000483282,0.000483282,0.000483282
3,123.755,1.2398,1.08378,1.05036,0.46997,0.52185,0.50294,0.28995,1.29244,0.99031,1.08271,0.00054698,0.00054698,0.00054698
4,165.636,1.20946,1.02734,1.03672,0.69587,0.54741,0.60216,0.34977,1.24342,0.91856,1.07288,0.000369054,0.000369054,0.000369054
5,207.371,1.19341,1.00538,1.03481,0.63964,0.54891,0.61579,0.37172,1.20306,0.89592,1.04858,0.000189072,0.000189072,0.000189072
1,40.4234,1.1499,0.94147,1.01721,0.6823,0.58736,0.63707,0.38315,1.17958,0.8787,1.04419,0.000299596,0.000299596,0.000299596
2,82.5697,1.17665,0.95851,1.03006,0.65684,0.53904,0.60076,0.35478,1.22863,0.92629,1.06503,0.000483282,0.000483282,0.000483282
3,124.52,1.1782,0.96248,1.02573,0.61993,0.54206,0.58314,0.34897,1.21827,0.88529,1.05638,0.00054698,0.00054698,0.00054698
4,166.382,1.1604,0.91733,1.01885,0.79038,0.54792,0.65832,0.39973,1.18381,0.8565,1.04631,0.000369054,0.000369054,0.000369054
5,208.103,1.15032,0.91035,1.01992,0.77175,0.55261,0.66677,0.41877,1.16658,0.83575,1.0382,0.000189072,0.000189072,0.000189072
1,35.512,1.09596,0.84021,0.9996,0.78702,0.57137,0.66505,0.41402,1.15433,0.82267,1.03976,0.000299596,0.000299596,0.000299596
2,70.7126,1.12728,0.87079,1.01085,0.71763,0.58343,0.6641,0.40526,1.19057,0.86708,1.04647,0.000483282,0.000483282,0.000483282
3,105.532,1.13423,0.88094,1.00967,0.73142,0.54594,0.64494,0.39036,1.18711,0.8656,1.04589,0.00054698,0.00054698,0.00054698
4,140.127,1.12201,0.84819,1.00329,0.76836,0.59114,0.67775,0.41635,1.17135,0.8144,1.04134,0.000369054,0.000369054,0.000369054
5,171.721,1.11715,0.84023,1.00728,0.76424,0.61487,0.69284,0.43099,1.13451,0.78348,1.02538,0.000189072,0.000189072,0.000189072
1,42.2378,1.05401,0.78202,0.98373,0.77355,0.62638,0.7048,0.43672,1.1371,0.80916,1.03087,0.000299596,0.000299596,0.000299596
2,83.9998,1.09149,0.81949,0.99664,0.68106,0.61265,0.66976,0.4238,1.16057,0.82572,1.02876,0.000483282,0.000483282,0.000483282
3,125.554,1.10492,0.82963,0.99628,0.64397,0.62215,0.65331,0.38952,1.16788,0.85349,1.03921,0.00054698,0.00054698,0.00054698
4,167.085,1.09724,0.80637,0.99404,0.7676,0.56844,0.67426,0.42205,1.15953,0.81111,1.02469,0.000369054,0.000369054,0.000369054
5,206.155,1.0975,0.80694,1.00001,0.80789,0.61396,0.70828,0.44316,1.11299,0.74766,1.01478,0.000189072,0.000189072,0.000189072
1,35.3638,1.02105,0.73263,0.97145,0.76828,0.62963,0.72139,0.45447,1.12334,0.7679,1.02375,0.000299596,0.000299596,0.000299596
2,69.9629,1.05779,0.76653,0.9828,0.72206,0.63116,0.70465,0.43751,1.1301,0.8167,1.02179,0.000483282,0.000483282,0.000483282
3,104.427,1.07691,0.78701,0.98995,0.67692,0.62449,0.6789,0.42303,1.15304,0.83862,1.03249,0.00054698,0.00054698,0.00054698
4,138.862,1.07747,0.77364,0.9879,0.74158,0.63676,0.70154,0.43528,1.15054,0.7803,1.02685,0.000369054,0.000369054,0.000369054
5,171.31,1.08165,0.77573,0.9938,0.79228,0.65662,0.72992,0.46472,1.08429,0.73086,1.00878,0.000189072,0.000189072,0.000189072
1,40.2557,0.99016,0.69962,0.96099,0.80457,0.61937,0.73071,0.46654,1.07973,0.75898,1.00411,0.000299596,0.000299596,0.000299596
2,82.5735,1.03051,0.73421,0.97306,0.73237,0.56463,0.67714,0.42121,1.14286,0.81766,1.02197,0.000483282,0.000483282,0.000483282
3,124.454,1.05257,0.76427,0.98056,0.67526,0.59885,0.65296,0.39692,1.18187,0.87033,1.04175,0.00054698,0.00054698,0.00054698
4,166.311,1.05679,0.7521,0.98044,0.80676,0.61776,0.70617,0.45292,1.12682,0.76471,1.01516,0.000369054,0.000369054,0.000369054
5,208.102,1.06124,0.75813,0.98595,0.77536,0.68342,0.73239,0.47082,1.07291,0.72672,1.00243,0.000189072,0.000189072,0.000189072
1,42.0901,0.96763,0.67282,0.95269,0.78975,0.6445,0.73489,0.47458,1.10193,0.73536,1.01542,0.000299596,0.000299596,0.000299596
2,83.9054,1.01039,0.7081,0.9652,0.75918,0.59356,0.70683,0.45995,1.11709,0.8127,1.01744,0.000483282,0.000483282,0.000483282
3,125.535,1.03155,0.73292,0.97117,0.69752,0.66751,0.7039,0.43257,1.15126,0.79186,1.03436,0.00054698,0.00054698,0.00054698
4,167.101,1.04383,0.72501,0.97632,0.77982,0.65791,0.74708,0.4894,1.10857,0.73815,1.00808,0.000369054,0.000369054,0.000369054
5,205.883,1.03943,0.72894,0.97701,0.7808,0.67408,0.75197,0.49225,1.06832,0.69565,0.9962,0.000189072,0.000189072,0.000189072
