epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,43.2734,1.55597,2.47232,1.14585,0.91503,0.06061,0.25747,0.13613,1.44384,2.45119,1.08307,0.000299596,0.000299596,0.000299596
2,85.5381,1.41371,1.45437,1.11195,0.55651,0.37145,0.36026,0.20845,1.35015,1.36862,1.05495,0.000483282,0.000483282,0.000483282
3,127.391,1.34586,1.32531,1.08726,0.56682,0.39165,0.45081,0.25034,1.37335,1.16337,1.0862,0.00054698,0.00054698,0.00054698
4,169.413,1.30829,1.22738,1.07437,0.47954,0.50511,0.49721,0.28969,1.25614,1.07249,1.03457,0.000369054,0.000369054,0.000369054
5,211.107,1.25826,1.15546,1.05617,0.64338,0.48415,0.54184,0.33455,1.17285,0.96308,0.99996,0.000189072,0.000189072,0.000189072
1,42.3486,1.22341,1.11483,1.0395,0.52622,0.5148,0.53948,0.32672,1.19707,1.01892,1.01632,0.000299596,0.000299596,0.000299596
2,84.3379,1.24843,1.11559,1.05656,0.59561,0.48096,0.56352,0.33337,1.21786,1.01001,1.0287,0.000483282,0.000483282,0.000483282
3,126.046,1.24518,1.08918,1.05659,0.69005,0.55503,0.61799,0.35497,1.20875,0.93835,1.02826,0.00054698,0.00054698,0.00054698
4,167.551,1.21772,1.0375,1.04096,0.6811,0.57968,0.63133,0.37116,1.16074,0.90578,1.01353,0.000369054,0.000369054,0.000369054
5,205.968,1.18685,0.98294,1.03248,0.70493,0.62028,0.66591,0.41117,1.11205,0.83387,0.99306,0.000189072,0.000189072,0.000189072
1,42.3722,1.14019,0.93941,1.01249,0.63117,0.59165,0.65416,0.40295,1.1303,0.86548,0.99784,0.000299596,0.000299596,0.000299596
2,84.3014,1.1753,0.9668,1.02978,0.70329,0.53912,0.64201,0.38181,1.16776,0.89718,1.0154,0.000483282,0.000483282,0.000483282
3,125.804,1.18754,0.96259,1.03589,0.67556,0.57748,0.65396,0.39374,1.18896,0.87309,1.02843,0.00054698,0.00054698,0.00054698
4,167.399,1.16454,0.92016,1.02412,0.7342,0.62738,0.67793,0.40712,1.11256,0.80686,1.00025,0.000369054,0.000369054,0.000369054
5,206.141,1.13665,0.88483,1.01725,0.76729,0.66032,0.731,0.46236,1.06197,0.76051,0.98746,0.000189072,0.000189072,0.000189072
1,34.2774,1.08916,0.84098,0.99539,0.78007,0.58044,0.70148,0.43465,1.08402,0.80585,0.98396,0.000299596,0.000299596,0.000299596
2,69.3525,1.12408,0.8801,1.00968,0.6805,0.63001,0.68179,0.42147,1.11398,0.87248,0.99582,0.000483282,0.000483282,0.000483282
3,104.194,1.13792,0.87747,1.01507,0.64139,0.65047,0.67766,0.39684,1.16328,0.84757,1.0252,0.00054698,0.00054698,0.00054698
4,138.99,1.13812,0.86016,1.01193,0.73803,0.62647,0.71839,0.44673,1.07737,0.76938,0.98261,0.000369054,0.000369054,0.000369054
5,174.002,1.10721,0.82988,1.00511,0.8134,0.60785,0.73897,0.47949,1.03463,0.73487,0.97278,0.000189072,0.000189072,0.000189072
1,40.8394,1.04955,0.77841,0.98126,0.74797,0.65773,0.72996,0.4498,1.06726,0.75753,0.98112,0.000299596,0.000299596,0.000299596
