epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
2,82.7886,0.98428,0.68078,0.95443,0.70215,0.71965,0.7457,0.46905,1.13915,0.75436,1.03247,0.000483282,0.000483282,0.000483282
3,124.635,1.02751,0.72127,0.97254,0.81981,0.67385,0.7691,0.48692,1.08137,0.72722,1.00865,0.00054698,0.00054698,0.00054698
4,166.387,1.01602,0.70956,0.97038,0.80737,0.69829,0.7796,0.51375,1.03026,0.69497,0.98901,0.000369054,0.000369054,0.000369054
5,208.256,1.01222,0.69299,0.96531,0.84557,0.69875,0.80645,0.54203,0.98847,0.65501,0.97724,0.000189072,0.000189072,0.000189072
1,40.6894,0.92007,0.62243,0.93636,0.82609,0.69896,0.79524,0.52457,1.007,0.66178,0.97524,0.000299596,0.000299596,0.000299596
2,82.6612,0.96023,0.66142,0.94535,0.79421,0.72919,0.79981,0.51978,1.04737,0.71658,1.0038,0.000483282,0.000483282,0.000483282
3,124.454,1.0114,0.69797,0.96658,0.77531,0.72163,0.78491,0.50615,1.07101,0.69584,1.00688,0.00054698,0.00054698,0.00054698
4,166.127,0.99523,0.68483,0.96129,0.8217,0.68944,0.78371,0.51971,1.02597,0.6765,0.99393,0.000369054,0.000369054,0.000369054
5,207.826,0.99564,0.67356,0.96079,0.79768,0.68862,0.77543,0.52326,0.99509,0.67165,0.98059,0.000189072,0.000189072,0.000189072
1,42.2478,0.89778,0.60787,0.92808,0.81282,0.72566,0.80808,0.5337,1.01696,0.65987,0.97699,0.000299596,0.000299596,0.000299596
2,83.9689,0.96418,0.66028,0.94569,0.72904,0.7546,0.78105,0.50257,1.05625,0.69923,1.00797,0.000483282,0.000483282,0.000483282
3,125.69,1.00352,0.68979,0.96437,0.77995,0.7229,0.78972,0.50166,1.06086,0.69668,1.00712,0.00054698,0.00054698,0.00054698
4,167.408,0.99652,0.68621,0.96269,0.79308,0.72779,0.78816,0.52532,1.00913,0.67698,0.98392,0.000369054,0.000369054,0.000369054
5,205.628,0.99727,0.67326,0.96035,0.83982,0.74823,0.81279,0.54541,0.99428,0.65507,0.97992,0.000189072,0.000189072,0.000189072
1,41.2003,0.88921,0.59467,0.92616,0.80303,0.72391,0.81222,0.54328,1.01108,0.64997,0.97596,0.000299596,0.000299596,0.000299596
2,83.3353,0.94412,0.63844,0.93894,0.83067,0.73197,0.80782,0.50858,1.0582,0.69715,1.00248,0.000483282,0.000483282,0.000483282
3,125.09,0.99684,0.67858,0.9595,0.78619,0.73907,0.79452,0.51487,1.05012,0.70503,1.00327,0.00054698,0.00054698,0.00054698
4,166.736,0.98414,0.67049,0.95777,0.76432,0.71466,0.78304,0.52943,1.01996,0.66887,0.98447,0.000369054,0.000369054,0.000369054
5,208.278,0.98657,0.66156,0.95594,0.80778,0.73959,0.80981,0.55152,0.97911,0.64263,0.9754,0.000189072,0.000189072,0.000189072
1,42.5187,0.86903,0.58026,0.92009,0.85058,0.71242,0.82633,0.54712,0.99886,0.63455,0.96702,0.000299596,0.000299596,0.000299596
2,84.4485,0.91996,0.62476,0.93073,0.69864,0.75397,0.78164,0.49493,1.07609,0.6876,1.01001,0.000483282,0.000483282,0.000483282
3,126.203,0.97764,0.66305,0.95372,0.7877,0.7213,0.79935,0.51893,1.04145,0.66894,0.99469,0.00054698,0.00054698,0.00054698
4,167.911,0.96843,0.65278,0.95284,0.78036,0.72729,0.7912,0.523,0.99726,0.6533,0.98158,0.000369054,0.000369054,0.000369054
5,206.277,0.97326,0.65191,0.95096,0.82461,0.74294,0.81714,0.5506,0.9683,0.64115,0.97195,0.000189072,0.000189072,0.000189072
1,42.0923,0.84884,0.56831,0.91293,0.7952,0.76348,0.83659,0.56015,0.99168,0.61578,0.9669,0.000299596,0.000299596,0.000299596
2,84.273,0.90099,0.61001,0.92522,0.77108,0.74399,0.80585,0.52233,1.05077,0.68403,1.00244,0.000483282,0.000483282,0.000483282
3,125.812,0.96718,0.65271,0.94988,0.78792,0.72405,0.80245,0.52542,1.06669,0.67461,0.99988,0.00054698,0.00054698,0.00054698
4,167.487,0.96136,0.64492,0.94885,0.83216,0.69989,0.80579,0.53403,1.02026,0.65839,0.9883,0.000369054,0.000369054,0.000369054
5,205.907,0.96595,0.64096,0.94958,0.79512,0.74796,0.81281,0.54377,0.97913,0.64436,0.97375,0.000189072,0.000189072,0.000189072
1,40.6264,0.83814,0.55927,0.90975,0.83697,0.72198,0.83129,0.55168,1.00438,0.62418,0.97059,0.000299596,0.000299596,0.000299596
2,82.7769,0.91154,0.61312,0.92967,0.80002,0.73234,0.79524,0.51822,1.0454,0.67619,0.99674,0.000483282,0.000483282,0.000483282
3,124.515,0.96566,0.65265,0.95075,0.77227,0.72749,0.79252,0.5198,1.04677,0.69923,0.99881,0.00054698,0.00054698,0.00054698
4,166.094,0.96459,0.64967,0.94959,0.82826,0.7405,0.81981,0.54993,1.00076,0.64098,0.97074,0.000369054,0.000369054,0.000369054
5,207.586,0.97161,0.6419,0.94978,0.85105,0.74982,0.83933,0.57125,0.96063,0.62057,0.96213,0.000189072,0.000189072,0.000189072
1,35.4841,0.82485,0.55,0.90614,0.79176,0.77102,0.84094,0.56656,0.99512,0.61331,0.96838,0.000299596,0.000299596,0.000299596
2,70.8326,0.89326,0.59668,0.92294,0.79259,0.72526,0.7927,0.52428,1.04083,0.67527,0.99996,0.000483282,0.000483282,0.000483282
3,105.42,0.94814,0.63274,0.94191,0.8021,0.73507,0.80508,0.53829,1.03453,0.66408,0.98823,0.00054698,0.00054698,0.00054698
4,140.015,0.94899,0.62811,0.94539,0.8358,0.73397,0.81515,0.54507,1.00991,0.64815,0.97552,0.000369054,0.000369054,0.000369054
5,170.916,0.9598,0.63601,0.94625,0.79902,0.76673,0.83473,0.576,0.95338,0.6205,0.96079,0.000189072,0.000189072,0.000189072
1,40.9924,0.8108,0.54013,0.90177,0.86966,0.75536,0.84892,0.5703,0.97513,0.60217,0.96476,0.000299596,0.000299596,0.000299596
2,83.1132,0.87552,0.58009,0.91665,0.75776,0.74175,0.80248,0.52216,1.05273,0.66485,1.0029,0.000483282,0.000483282,0.000483282
3,124.759,0.93581,0.62639,0.94028,0.74493,0.76796,0.7947,0.53734,1.02461,0.66359,0.98627,0.00054698,0.00054698,0.00054698
4,166.41,0.94191,0.63064,0.94252,0.81551,0.75013,0.8145,0.54307,0.99946,0.65498,0.97722,0.000369054,0.000369054,0.000369054
5,207.694,0.95574,0.62797,0.94368,0.80759,0.73264,0.82136,0.55738,0.96869,0.61538,0.96632,0.000189072,0.000189072,0.000189072
1,42.4254,0.8059,0.5332,0.89984,0.79242,0.7661,0.83831,0.56759,0.98166,0.61594,0.9727,0.000299596,0.000299596,0.000299596
2,84.5122,0.88993,0.58701,0.92104,0.77213,0.77199,0.82529,0.52974,1.03695,0.66001,1.00283,0.000483282,0.000483282,0.000483282
3,126.228,0.94309,0.63088,0.94176,0.77476,0.75872,0.819,0.53825,1.02306,0.6554,0.98474,0.00054698,0.00054698,0.00054698
4,167.877,0.94864,0.62479,0.94493,0.80298,0.75949,0.83416,0.56458,0.99041,0.62579,0.9768,0.000369054,0.000369054,0.000369054
5,205.976,0.95986,0.62399,0.94695,0.81099,0.77981,0.84269,0.57882,0.94852,0.61701,0.96197,0.000189072,0.000189072,0.000189072
1,40.7421,0.8036,0.5313,0.89976,0.80276,0.78235,0.84421,0.57118,0.98384,0.60874,0.97289,0.000299596,0.000299596,0.000299596
2,82.8071,0.87189,0.57561,0.91502,0.80666,0.74308,0.80747,0.54361,1.03553,0.67992,0.99769,0.000483282,0.000483282,0.000483282
3,124.614,0.92631,0.61888,0.93509,0.82331,0.72466,0.8144,0.5405,1.00606,0.63468,0.98522,0.00054698,0.00054698,0.00054698
4,166.324,0.93575,0.61936,0.9404,0.87023,0.72808,0.83093,0.56548,0.98315,0.62831,0.97262,0.000369054,0.000369054,0.000369054
5,207.763,0.9499,0.61795,0.94219,0.81886,0.76838,0.84018,0.57934,0.93651,0.59069,0.96137,0.000189072,0.000189072,0.000189072
1,42.3465,0.78338,0.51872,0.89297,0.79877,0.79532,0.84301,0.57034,0.9861,0.60963,0.96877,0.000299596,0.000299596,0.000299596
2,84.2367,0.85067,0.56116,0.90845,0.75908,0.74689,0.80734,0.51824,1.04625,0.6705,1.00101,0.000483282,0.000483282,0.000483282
3,125.924,0.9163,0.60838,0.93219,0.82446,0.70659,0.80271,0.5349,1.04126,0.66436,0.99135,0.00054698,0.00054698,0.00054698
4,167.395,0.92798,0.61006,0.93738,0.81339,0.74905,0.82765,0.56205,0.96629,0.63237,0.9656,0.000369054,0.000369054,0.000369054
5,205.717,0.93766,0.60886,0.93844,0.81514,0.78066,0.84398,0.57614,0.94394,0.60105,0.96139,0.000189072,0.000189072,0.000189072
1,42.3097,0.79597,0.51924,0.89566,0.79069,0.80562,0.85821,0.58743,0.96025,0.58145,0.96038,0.000299596,0.000299596,0.000299596
2,84.223,0.85294,0.55616,0.90831,0.79947,0.75475,0.83327,0.55395,1.02068,0.64555,0.99468,0.000483282,0.000483282,0.000483282
3,126.011,0.9087,0.5971,0.92923,0.83225,0.73276,0.8269,0.55231,1.02142,0.63664,0.99564,0.00054698,0.00054698,0.00054698
