epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,46.6206,1.55597,2.47232,1.14585,0.91503,0.06061,0.25747,0.13613,1.44384,2.45119,1.08307,0.000299596,0.000299596,0.000299596
1,41.8938,1.35802,1.43913,1.07573,0.45127,0.38094,0.38134,0.21809,1.29103,1.2783,1.03017,0.000299596,0.000299596,0.000299596
1,42.0543,1.28776,1.28738,1.05045,0.60634,0.37674,0.41483,0.23361,1.33586,1.17743,1.05315,0.000299596,0.000299596,0.000299596
1,45.3333,1.23845,1.20176,1.03205,0.44252,0.46237,0.45637,0.27625,1.25364,1.07599,1.01934,0.000299596,0.000299596,0.000299596
1,45.2929,1.19527,1.13134,1.01722,0.497,0.47402,0.47635,0.28385,1.23688,1.04807,1.01104,0.000299596,0.000299596,0.000299596
1,42.0434,1.16631,1.07778,1.00624,0.53758,0.44999,0.47337,0.28632,1.22943,1.07492,1.01391,0.000299596,0.000299596,0.000299596
1,41.9965,1.14226,1.0312,0.99841,0.59559,0.4576,0.49868,0.29429,1.27815,1.05209,1.04004,0.000299596,0.000299596,0.000299596
1,45.2311,1.10777,0.9893,0.98791,0.56674,0.46574,0.54047,0.32246,1.24264,0.99536,1.0215,0.000299596,0.000299596,0.000299596
1,42.3176,1.08689,0.95714,0.98079,0.56663,0.53637,0.53948,0.31751,1.19564,0.97642,0.9994,0.000299596,0.000299596,0.000299596
1,45.4332,1.06964,0.92515,0.97378,0.60716,0.55045,0.58569,0.33687,1.24421,0.96765,1.01743,0.000299596,0.000299596,0.000299596
1,35.0792,1.05817,0.90294,0.97098,0.66521,0.56865,0.58023,0.34091,1.19676,0.97086,0.98637,0.000299596,0.000299596,0.000299596
1,41.9048,1.03953,0.87513,0.96517,0.6609,0.4914,0.55168,0.325,1.21608,0.95599,0.99972,0.000299596,0.000299596,0.000299596
1,45.0877,1.0243,0.85643,0.95893,0.64817,0.52721,0.58034,0.33643,1.18766,0.96955,0.98555,0.000299596,0.000299596,0.000299596
1,45.2948,1.0255,0.84395,0.95916,0.66111,0.5436,0.59186,0.35165,1.19252,0.91724,0.9871,0.000299596,0.000299596,0.000299596
1,41.8888,1.02208,0.8286,0.95614,0.66508,0.51162,0.5781,0.32992,1.26015,0.94857,1.01628,0.000299596,0.000299596,0.000299596
1,41.5587,1.0102,0.80862,0.95237,0.67407,0.49098,0.57226,0.32517,1.22662,0.92075,1.00842,0.000299596,0.000299596,0.000299596
1,41.5057,0.97286,0.78393,0.94411,0.59978,0.57316,0.5693,0.33127,1.20455,0.91062,0.99474,0.000299596,0.000299596,0.000299596
1,34.8809,0.96177,0.77049,0.94048,0.56924,0.57252,0.56581,0.33701,1.18246,0.93668,0.9998,0.000299596,0.000299596,0.000299596
1,45.0386,0.95945,0.76361,0.93928,0.66504,0.52938,0.5699,0.32556,1.2264,0.95843,0.99973,0.000299596,0.000299596,0.000299596
1,45.0813,0.94356,0.74882,0.93507,0.63925,0.58698,0.6279,0.36702,1.20349,0.91979,0.99145,0.000299596,0.000299596,0.000299596
1,45.2198,0.9365,0.73453,0.93308,0.64338,0.49922,0.57553,0.3352,1.22393,0.92931,1.01812,0.000299596,0.000299596,0.000299596
1,41.9897,0.93415,0.72335,0.9318,0.66783,0.57363,0.6216,0.36278,1.22768,0.97983,1.01038,0.000299596,0.000299596,0.000299596
1,45.4026,0.96854,0.73199,0.93943,0.62062,0.5875,0.61576,0.36956,1.23486,0.91001,1.01786,0.000299596,0.000299596,0.000299596
