epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.3022,1.48971,3.33295,1.129,0.01693,0.35981,0.10064,0.05328,1.4481,3.46969,1.03558,0.00022725,0.00022725,0.00022725
1,10.7609,1.2242,1.39668,1.02626,0.96894,0.04869,0.34423,0.22839,1.21328,2.46572,1.00125,0.00022725,0.00022725,0.00022725
1,8.36902,1.15596,1.17194,1.00371,0.7663,0.43721,0.53319,0.34259,1.11012,1.19334,0.96636,0.00022725,0.00022725,0.00022725
1,6.99179,1.12259,1.08805,0.99261,0.59686,0.54315,0.60617,0.36608,1.09531,0.93219,0.96956,0.00022725,0.00022725,0.00022725
1,16.3709,1.09333,1.03144,0.98234,0.65307,0.58155,0.6334,0.40634,1.08306,0.89364,0.96647,0.00022725,0.00022725,0.00022725
1,12.7452,1.0855,0.99226,0.97798,0.70249,0.52133,0.60722,0.38596,1.07349,0.88828,0.96243,0.00022725,0.00022725,0.00022725
1,10.0009,1.07158,0.95005,0.97463,0.80199,0.50499,0.62221,0.3858,1.07074,0.86193,0.96452,0.00022725,0.00022725,0.00022725
1,22.8293,1.06,0.92008,0.96983,0.76942,0.55654,0.64089,0.40669,1.02911,0.81911,0.94674,0.00022725,0.00022725,0.00022725
1,18.7401,1.04432,0.89655,0.96629,0.78661,0.54389,0.65406,0.41048,1.03395,0.80894,0.95056,0.00022725,0.00022725,0.00022725
1,11.0355,1.04237,0.8809,0.96375,0.82213,0.53808,0.65531,0.4056,1.0429,0.79414,0.95342,0.00022725,0.00022725,0.00022725
1,12.7648,1.0254,0.84489,0.95859,0.82783,0.55144,0.65984,0.42415,1.0159,0.78139,0.93163,0.00022725,0.00022725,0.00022725
1,13.9716,1.01458,0.82542,0.95585,0.77679,0.57652,0.67443,0.44285,0.99549,0.78534,0.93604,0.00022725,0.00022725,0.00022725
1,19.7838,1.01997,0.82887,0.95465,0.86474,0.55127,0.66683,0.42892,0.99746,0.77168,0.93648,0.00022725,0.00022725,0.00022725
1,22.2763,1.02127,0.82923,0.95482,0.7663,0.5644,0.68568,0.42605,1.01268,0.77186,0.94136,0.00022725,0.00022725,0.00022725
1,15.9495,1.00534,0.81632,0.95163,0.84538,0.54371,0.68412,0.44239,1.02152,0.76851,0.94633,0.00022725,0.00022725,0.00022725
1,21.4066,1.00302,0.78545,0.95089,0.8442,0.58197,0.6935,0.42876,1.01278,0.7375,0.94904,0.00022725,0.00022725,0.00022725
1,7.92749,0.99547,0.77602,0.94887,0.78977,0.55787,0.69571,0.43484,1.0058,0.73575,0.94271,0.00022725,0.00022725,0.00022725
1,7.34129,0.98541,0.75786,0.94605,0.764,0.60442,0.69137,0.42629,1.00649,0.73816,0.94219,0.00022725,0.00022725,0.00022725
1,22.4291,0.97836,0.73546,0.9427,0.80171,0.61567,0.73328,0.45968,0.97356,0.72637,0.92614,0.00022725,0.00022725,0.00022725
1,17.4563,0.9764,0.72785,0.94198,0.8405,0.57987,0.7222,0.45133,0.97037,0.71776,0.92625,0.00022725,0.00022725,0.00022725
1,22.5974,0.97538,0.7233,0.94268,0.73752,0.61856,0.72434,0.44365,0.98662,0.7268,0.92817,0.00022725,0.00022725,0.00022725
1,14.8896,0.97409,0.72373,0.94176,0.7112,0.68351,0.72701,0.46998,0.97948,0.71793,0.92848,0.00022725,0.00022725,0.00022725
1,6.83796,0.97514,0.72544,0.94218,0.80629,0.62064,0.73523,0.44683,0.98443,0.7206,0.92732,0.00022725,0.00022725,0.00022725
1,21.961,0.96449,0.71401,0.93868,0.79793,0.60716,0.70169,0.44735,0.98827,0.70328,0.93261,0.00022725,0.00022725,0.00022725
1,6.68408,0.96021,0.70351,0.93713,0.80557,0.64524,0.73971,0.4525,0.97711,0.69519,0.9289,0.00022725,0.00022725,0.00022725
1,14.3102,0.95579,0.6974,0.93694,0.80275,0.64179,0.71621,0.47558,0.9693,0.69737,0.92049,0.00022725,0.00022725,0.00022725
1,21.0256,0.94939,0.68392,0.93446,0.80118,0.63129,0.75077,0.47479,0.96078,0.6905,0.91976,0.00022725,0.00022725,0.00022725
1,14.5602,0.94634,0.68743,0.93342,0.87655,0.57634,0.73162,0.46385,0.97059,0.68288,0.92674,0.00022725,0.00022725,0.00022725
1,21.0417,0.94358,0.67896,0.93183,0.70575,0.74668,0.7754,0.49867,0.97577,0.68845,0.93026,0.00022725,0.00022725,0.00022725
1,11.8626,0.94377,0.67241,0.93304,0.77845,0.63594,0.73296,0.44848,0.96456,0.69581,0.92533,0.00022725,0.00022725,0.00022725
1,22.0374,0.93586,0.67635,0.93024,0.85386,0.6123,0.7199,0.45228,0.98514,0.71035,0.92907,0.00022725,0.00022725,0.00022725
1,8.06558,0.93053,0.66796,0.92943,0.70112,0.67907,0.71177,0.43902,0.9839,0.69426,0.93868,0.00022725,0.00022725,0.00022725
1,13.4274,0.93226,0.66996,0.92973,0.7449,0.71479,0.73196,0.45657,0.97211,0.68639,0.93352,0.00022725,0.00022725,0.00022725
1,7.00289,0.93216,0.66468,0.9306,0.81039,0.64249,0.71048,0.42968,0.9972,0.71256,0.94581,0.00022725,0.00022725,0.00022725
1,21.3908,0.9251,0.66148,0.9292,0.67823,0.65506,0.71653,0.43852,0.97416,0.68788,0.93249,0.00022725,0.00022725,0.00022725
1,22.7225,0.92383,0.65501,0.92765,0.82799,0.57483,0.70003,0.44145,0.97509,0.71161,0.92928,0.00022725,0.00022725,0.00022725
1,22.5305,0.91673,0.64582,0.92496,0.86057,0.6064,0.7169,0.45615,0.96805,0.66525,0.92812,0.00022725,0.00022725,0.00022725
1,6.66625,0.92002,0.64293,0.92569,0.72174,0.65723,0.72887,0.44968,0.97657,0.68449,0.9361,0.00022725,0.00022725,0.00022725
1,21.5532,0.91546,0.64406,0.92642,0.89355,0.58064,0.72775,0.47299,0.97363,0.67221,0.93137,0.00022725,0.00022725,0.00022725
1,24.7736,0.91856,0.64531,0.92779,0.84182,0.6343,0.73112,0.46487,0.98641,0.6936,0.93472,0.00022725,0.00022725,0.00022725
1,12.192,0.91583,0.63354,0.92501,0.84326,0.57485,0.70593,0.4498,0.99613,0.70396,0.94024,0.00022725,0.00022725,0.00022725
1,20.7374,0.91165,0.63684,0.92405,0.79078,0.59183,0.70725,0.45205,0.9779,0.71284,0.93871,0.00022725,0.00022725,0.00022725
1,13.9087,0.91047,0.63046,0.92265,0.85816,0.59492,0.71789,0.46248,0.97834,0.69396,0.93728,0.00022725,0.00022725,0.00022725
1,20.7162,0.90078,0.62463,0.92024,0.76484,0.62593,0.70425,0.44554,0.97508,0.68924,0.93936,0.00022725,0.00022725,0.00022725
1,14.0696,0.89958,0.61862,0.92019,0.74594,0.66518,0.73274,0.46995,0.98109,0.67818,0.93424,0.00022725,0.00022725,0.00022725
1,21.5937,0.90293,0.62836,0.92144,0.73882,0.71344,0.74712,0.45498,0.96809,0.6798,0.92934,0.00022725,0.00022725,0.00022725
1,15.4116,0.89793,0.62604,0.92053,0.72772,0.71483,0.74615,0.46977,0.96815,0.68058,0.93129,0.00022725,0.00022725,0.00022725
1,10.7035,0.89362,0.6241,0.91878,0.85926,0.58144,0.7121,0.43858,0.96751,0.68672,0.93487,0.00022725,0.00022725,0.00022725
1,22.8685,0.89188,0.62057,0.91946,0.82992,0.62921,0.73913,0.47349,0.98424,0.69049,0.9448,0.00022725,0.00022725,0.00022725
1,22.6051,0.88971,0.61233,0.91836,0.85448,0.61845,0.73573,0.46428,0.96804,0.70146,0.93066,0.00022725,0.00022725,0.00022725
1,22.2289,0.88108,0.607,0.91562,0.84855,0.5946,0.73149,0.47241,0.96553,0.68129,0.93058,0.00022725,0.00022725,0.00022725
1,6.90073,0.88618,0.61027,0.9178,0.7731,0.59159,0.70645,0.43277,0.99041,0.69696,0.93882,0.00022725,0.00022725,0.00022725
1,14.2078,0.88851,0.61185,0.91647,0.80701,0.60263,0.73077,0.46581,0.97327,0.6756,0.93188,0.00022725,0.00022725,0.00022725
1,6.87041,0.88125,0.60649,0.91476,0.84065,0.62007,0.72861,0.45965,0.96112,0.68214,0.93172,0.00022725,0.00022725,0.00022725
1,14.9688,0.87919,0.6092,0.91491,0.67533,0.6791,0.70099,0.44019,0.96812,0.68304,0.93039,0.00022725,0.00022725,0.00022725
1,17.0066,0.87634,0.60635,0.91428,0.88089,0.55771,0.67732,0.4332,0.95991,0.66105,0.93066,0.00022725,0.00022725,0.00022725
1,21.9557,0.87907,0.6057,0.91345,0.80333,0.5885,0.67872,0.42469,0.97925,0.67801,0.93665,0.00022725,0.00022725,0.00022725
1,21.8588,0.87308,0.59899,0.91266,0.81576,0.64644,0.72305,0.45522,0.97407,0.67398,0.92647,0.00022725,0.00022725,0.00022725
1,21.5209,0.87339,0.6047,0.91345,0.894,0.60755,0.71288,0.45157,0.99219,0.67563,0.93717,0.00022725,0.00022725,0.00022725
1,11.4261,0.87083,0.60407,0.9128,0.86016,0.62205,0.71036,0.45966,0.95565,0.67588,0.92746,0.00022725,0.00022725,0.00022725
1,15.2003,0.86767,0.60372,0.91085,0.84542,0.61246,0.71705,0.45229,0.98131,0.681,0.93772,0.00022725,0.00022725,0.00022725
1,21.078,0.86699,0.59823,0.91203,0.81414,0.64858,0.72697,0.47609,0.98729,0.6869,0.94109,0.00022725,0.00022725,0.00022725
1,15.1409,0.86436,0.59854,0.91058,0.84139,0.63682,0.7219,0.45984,0.98752,0.69659,0.93856,0.00022725,0.00022725,0.00022725
1,6.81259,0.86609,0.5907,0.91101,0.81063,0.60873,0.72428,0.45433,0.96731,0.6764,0.93459,0.00022725,0.00022725,0.00022725
1,14.4442,0.86954,0.59484,0.91235,0.77498,0.64371,0.71098,0.46447,0.96072,0.65471,0.93033,0.00022725,0.00022725,0.00022725
1,16.6855,0.86667,0.59295,0.90999,0.88125,0.62865,0.73038,0.47927,0.96692,0.65949,0.93861,0.00022725,0.00022725,0.00022725
1,14.1962,0.86206,0.5922,0.91012,0.79361,0.68196,0.75054,0.47694,0.97281,0.65972,0.93617,0.00022725,0.00022725,0.00022725
1,6.72954,0.85899,0.58877,0.9091,0.81192,0.614,0.70051,0.4564,0.95667,0.66918,0.93125,0.00022725,0.00022725,0.00022725
1,9.07086,0.85716,0.58916,0.90869,0.82913,0.60684,0.70978,0.46455,0.97192,0.66575,0.93031,0.00022725,0.00022725,0.00022725
1,20.8559,0.86297,0.58768,0.91119,0.81578,0.70574,0.74437,0.47564,0.96173,0.6829,0.93182,0.00022725,0.00022725,0.00022725
1,21.2203,0.86547,0.59049,0.91263,0.82374,0.62406,0.71443,0.46095,1.00573,0.68376,0.95142,0.00022725,0.00022725,0.00022725
1,13.4212,0.85894,0.58755,0.91154,0.88943,0.62259,0.72127,0.45934,0.99945,0.67522,0.94596,0.00022725,0.00022725,0.00022725
1,15.0192,0.85422,0.58198,0.91018,0.80539,0.68088,0.73342,0.43567,0.99642,0.69448,0.94812,0.00022725,0.00022725,0.00022725
1,21.1225,0.85393,0.58768,0.90798,0.72641,0.69232,0.72715,0.45045,0.99826,0.6889,0.95302,0.00022725,0.00022725,0.00022725
1,13.8711,0.85168,0.58579,0.90727,0.8581,0.641,0.71528,0.45946,0.98204,0.68157,0.93762,0.00022725,0.00022725,0.00022725
