epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
2,39.9404,0.83756,0.54603,0.90419,0.86516,0.80961,0.8686,0.59008,0.83959,0.53298,0.91152,0.000371799,0.000371799,0.000371799
3,60.7005,0.84757,0.54412,0.90794,0.88037,0.82673,0.87089,0.59723,0.8453,0.51998,0.9135,0.000422758,0.000422758,0.000422758
4,79.2503,0.82568,0.54276,0.90519,0.87321,0.8152,0.873,0.60602,0.81694,0.52463,0.90813,0.000369054,0.000369054,0.000369054
5,96.061,0.81431,0.52522,0.90316,0.88369,0.829,0.90361,0.66595,0.78602,0.49158,0.89771,0.000189072,0.000189072,0.000189072
1,21.2747,0.81967,0.53479,0.90188,0.94402,0.81252,0.90214,0.63394,0.78436,0.49612,0.89292,0.00022725,0.00022725,0.00022725
2,39.28,0.82911,0.53542,0.90221,0.87876,0.81567,0.89361,0.61564,0.82404,0.50531,0.89945,0.000371799,0.000371799,0.000371799
3,61.3124,0.84022,0.53489,0.90546,0.90983,0.79432,0.88575,0.60473,0.83069,0.5024,0.9041,0.000422758,0.000422758,0.000422758
4,79.7633,0.82319,0.53607,0.90345,0.94292,0.79522,0.90934,0.63343,0.80414,0.50843,0.90536,0.000369054,0.000369054,0.000369054
5,98.2307,0.80764,0.51863,0.90083,0.92907,0.8145,0.90886,0.64992,0.78113,0.47798,0.89574,0.000189072,0.000189072,0.000189072
1,22.6598,0.80603,0.52355,0.89734,0.9364,0.82536,0.91065,0.66668,0.78051,0.48563,0.89359,0.00022725,0.00022725,0.00022725
2,44.8542,0.81571,0.52433,0.89746,0.89777,0.77678,0.8792,0.61252,0.81114,0.50095,0.8976,0.000371799,0.000371799,0.000371799
3,65.5318,0.8274,0.52344,0.90156,0.93664,0.78951,0.88589,0.61472,0.82051,0.50211,0.90439,0.000422758,0.000422758,0.000422758
4,85.1783,0.81268,0.528,0.90074,0.95133,0.79414,0.89452,0.60835,0.78279,0.49207,0.89846,0.000369054,0.000369054,0.000369054
5,102.716,0.79924,0.5103,0.89843,0.91627,0.84581,0.90506,0.64858,0.75582,0.47062,0.88921,0.000189072,0.000189072,0.000189072
