epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,44.5155,1.56431,2.4706,1.145,0.83769,0.07282,0.23348,0.12795,1.455,2.53184,1.0988,0.000299596,0.000299596,0.000299596
1,45.0599,1.36834,1.44054,1.08029,0.45564,0.42439,0.40358,0.23542,1.37001,1.33835,1.06838,0.000299596,0.000299596,0.000299596
1,45.4166,1.28701,1.2841,1.0514,0.56194,0.43297,0.4783,0.27816,1.3156,1.1437,1.0516,0.000299596,0.000299596,0.000299596
1,45.4098,1.23699,1.19889,1.03231,0.56336,0.48919,0.52985,0.30102,1.29475,1.0801,1.04214,0.000299596,0.000299596,0.000299596
1,41.9882,1.19837,1.1311,1.01874,0.61326,0.49972,0.5582,0.33521,1.27787,1.04337,1.04247,0.000299596,0.000299596,0.000299596
1,45.3626,1.16626,1.07741,1.0085,0.613,0.50439,0.56432,0.32474,1.29532,1.05729,1.04522,0.000299596,0.000299596,0.000299596
1,45.4364,1.13885,1.03027,0.99716,0.59409,0.58184,0.58887,0.34667,1.25962,1.00092,1.03564,0.000299596,0.000299596,0.000299596
1,41.9101,1.11508,0.99166,0.9895,0.64983,0.52246,0.58242,0.34148,1.27393,1.03009,1.03785,0.000299596,0.000299596,0.000299596
1,45.3654,1.1017,0.95885,0.98478,0.60421,0.55305,0.57338,0.33554,1.24504,1.04026,1.04,0.000299596,0.000299596,0.000299596
1,42.0328,1.09329,0.93793,0.97973,0.61993,0.57959,0.59956,0.33753,1.2696,0.99983,1.05987,0.000299596,0.000299596,0.000299596
1,38.4558,1.08155,0.91523,0.97409,0.69341,0.5462,0.61202,0.35503,1.24416,0.95672,1.04382,0.000299596,0.000299596,0.000299596
1,45.1349,1.08215,0.89439,0.97572,0.65376,0.54871,0.58802,0.33325,1.26912,1.01833,1.05433,0.000299596,0.000299596,0.000299596
1,41.5355,1.0613,0.86964,0.96933,0.68374,0.55907,0.63002,0.36843,1.24489,0.98033,1.04437,0.000299596,0.000299596,0.000299596
1,41.9906,1.04407,0.85226,0.9625,0.5918,0.60208,0.60855,0.34696,1.24752,0.94083,1.04347,0.000299596,0.000299596,0.000299596
1,45.356,1.02896,0.83208,0.95784,0.61952,0.5804,0.62651,0.36929,1.23809,0.96394,1.05204,0.000299596,0.000299596,0.000299596
1,45.2884,0.98999,0.80019,0.94574,0.68269,0.56877,0.63909,0.37841,1.24672,0.9255,1.04397,0.000299596,0.000299596,0.000299596
1,44.8699,0.98129,0.78758,0.94319,0.68895,0.58005,0.64334,0.38605,1.22306,0.91039,1.0375,0.000299596,0.000299596,0.000299596
1,38.3171,0.97594,0.77119,0.94063,0.6699,0.57209,0.63518,0.36496,1.27963,0.95721,1.06718,0.000299596,0.000299596,0.000299596
1,45.1416,0.98594,0.77117,0.94157,0.69056,0.61262,0.65026,0.38711,1.26432,0.91868,1.04944,0.000299596,0.000299596,0.000299596
1,45.1587,0.97211,0.75719,0.93888,0.59152,0.6265,0.62269,0.36118,1.27871,0.9355,1.08198,0.000299596,0.000299596,0.000299596
1,41.696,0.95866,0.74049,0.93501,0.6383,0.55842,0.59856,0.34075,1.27162,0.95418,1.07538,0.000299596,0.000299596,0.000299596
1,45.4326,0.95185,0.72657,0.93197,0.57587,0.57052,0.58222,0.33079,1.29975,0.99078,1.09766,0.000299596,0.000299596,0.000299596
1,45.0896,0.92753,0.70553,0.92537,0.6387,0.57258,0.61828,0.35762,1.27772,0.94454,1.06522,0.000299596,0.000299596,0.000299596
1,41.8528,0.91772,0.69729,0.9226,0.62155,0.60054,0.62285,0.36645,1.28437,0.9471,1.07245,0.000299596,0.000299596,0.000299596
1,45.2435,0.93644,0.69992,0.92611,0.62879,0.61185,0.63816,0.3731,1.27653,0.92571,1.05157,0.000299596,0.000299596,0.000299596
1,45.4358,0.92169,0.69037,0.92275,0.65831,0.60209,0.63834,0.36902,1.25317,0.91573,1.03753,0.000299596,0.000299596,0.000299596
1,45.4712,0.93024,0.69058,0.92539,0.68451,0.58141,0.64191,0.38265,1.22313,0.87389,1.02593,0.000299596,0.000299596,0.000299596
1,45.6568,0.92913,0.68869,0.92302,0.66324,0.55426,0.63633,0.36763,1.2464,0.92263,1.03936,0.000299596,0.000299596,0.000299596
1,41.7551,0.92848,0.68253,0.92202,0.67352,0.62545,0.64922,0.36663,1.2847,0.88516,1.06079,0.000299596,0.000299596,0.000299596
1,41.5089,0.90784,0.67302,0.91667,0.64632,0.61677,0.659,0.39087,1.23098,0.85381,1.03493,0.000299596,0.000299596,0.000299596
1,42.1506,0.90181,0.66344,0.91573,0.57688,0.62557,0.62196,0.36513,1.24937,0.96939,1.04704,0.000299596,0.000299596,0.000299596
1,45.168,0.87404,0.6426,0.90907,0.69646,0.58429,0.64052,0.36557,1.28698,0.88601,1.04854,0.000299596,0.000299596,0.000299596
1,41.8599,0.87672,0.64051,0.90883,0.67398,0.55418,0.61524,0.355,1.27664,0.92648,1.06251,0.000299596,0.000299596,0.000299596
1,34.6416,0.86392,0.63012,0.90647,0.6514,0.60506,0.65425,0.37496,1.28642,0.89556,1.05448,0.000299596,0.000299596,0.000299596
1,38.561,0.86403,0.62662,0.90456,0.67546,0.60223,0.64699,0.38026,1.22561,0.86839,1.03641,0.000299596,0.000299596,0.000299596
1,44.9803,0.85246,0.61618,0.90242,0.64601,0.58818,0.61599,0.36767,1.22516,0.878,1.03538,0.000299596,0.000299596,0.000299596
1,41.8111,0.85563,0.61856,0.9016,0.66625,0.56925,0.62047,0.37267,1.24012,0.88239,1.05161,0.000299596,0.000299596,0.000299596
1,41.897,0.83782,0.6072,0.89844,0.67776,0.5947,0.65388,0.3803,1.24804,0.88703,1.07999,0.000299596,0.000299596,0.000299596
1,41.9058,0.85535,0.61155,0.90103,0.71767,0.54877,0.63596,0.36473,1.29483,0.8927,1.08435,0.000299596,0.000299596,0.000299596
1,41.7031,0.86033,0.60818,0.90222,0.57919,0.6439,0.63124,0.35094,1.28717,0.9193,1.08812,0.000299596,0.000299596,0.000299596
1,41.75,0.85164,0.60669,0.90108,0.67459,0.60983,0.66255,0.36785,1.28512,0.94934,1.09964,0.000299596,0.000299596,0.000299596
1,41.7103,0.83125,0.59101,0.89672,0.63091,0.59046,0.62059,0.34863,1.26904,0.86031,1.0715,0.000299596,0.000299596,0.000299596
1,41.7662,0.81541,0.5876,0.89209,0.65834,0.60312,0.65029,0.37725,1.25262,0.91842,1.05921,0.000299596,0.000299596,0.000299596
1,38.5775,0.82004,0.58568,0.89343,0.72756,0.55198,0.64939,0.35096,1.26274,0.89551,1.06541,0.000299596,0.000299596,0.000299596
1,45.4783,0.81745,0.58344,0.89237,0.63392,0.618,0.63724,0.3607,1.25987,0.90577,1.07072,0.000299596,0.000299596,0.000299596
1,45.46,0.81083,0.5742,0.89089,0.694,0.54233,0.62548,0.34697,1.24955,0.85853,1.05157,0.000299596,0.000299596,0.000299596
1,45.4373,0.81768,0.57907,0.89239,0.69191,0.59883,0.65771,0.3845,1.22938,0.86012,1.03326,0.000299596,0.000299596,0.000299596
1,42.2209,0.81689,0.57556,0.89186,0.61335,0.6268,0.64113,0.36968,1.23259,0.87485,1.05463,0.000299596,0.000299596,0.000299596
1,45.1328,0.80853,0.56775,0.8897,0.66873,0.62935,0.6556,0.37828,1.22587,0.83624,1.04368,0.000299596,0.000299596,0.000299596
1,45.1973,0.78127,0.55561,0.88444,0.71605,0.58557,0.66393,0.38988,1.24782,0.88625,1.05155,0.000299596,0.000299596,0.000299596
1,41.9228,0.78727,0.55981,0.88477,0.66313,0.59266,0.61823,0.35703,1.25958,0.93232,1.07029,0.000299596,0.000299596,0.000299596
1,41.8854,0.78227,0.55556,0.88309,0.64811,0.58264,0.63963,0.36814,1.2501,0.88019,1.04719,0.000299596,0.000299596,0.000299596
1,34.535,0.77802,0.54992,0.88198,0.65444,0.60876,0.63386,0.36845,1.28716,0.9043,1.07548,0.000299596,0.000299596,0.000299596
1,42.0776,0.76789,0.54314,0.88114,0.63128,0.57351,0.6032,0.35393,1.26094,0.89079,1.06184,0.000299596,0.000299596,0.000299596
1,41.7911,0.76064,0.53973,0.87848,0.70026,0.56534,0.62759,0.38027,1.22818,0.8451,1.05103,0.000299596,0.000299596,0.000299596
1,41.7932,0.76199,0.53837,0.87832,0.69417,0.54629,0.62793,0.37596,1.25992,0.87868,1.07279,0.000299596,0.000299596,0.000299596
1,41.7156,0.75064,0.53293,0.87576,0.63638,0.60381,0.6327,0.37481,1.20134,0.85778,1.03808,0.000299596,0.000299596,0.000299596
1,45.2033,0.73752,0.52854,0.87391,0.62246,0.60422,0.62123,0.35615,1.25872,0.86406,1.07096,0.000299596,0.000299596,0.000299596
1,38.4979,0.7477,0.5276,0.87478,0.68383,0.58691,0.64831,0.37607,1.22649,0.84452,1.04894,0.000299596,0.000299596,0.000299596
1,41.9751,0.74937,0.52698,0.87532,0.64616,0.60413,0.64911,0.38344,1.23966,0.85064,1.04584,0.000299596,0.000299596,0.000299596
1,45.6296,0.7297,0.52017,0.87063,0.66071,0.60943,0.67146,0.39265,1.22465,0.8235,1.05068,0.000299596,0.000299596,0.000299596
1,41.9304,0.76639,0.53167,0.87651,0.66182,0.60464,0.65981,0.39388,1.25062,0.87798,1.07777,0.000299596,0.000299596,0.000299596
1,34.9106,0.76994,0.53087,0.87699,0.62541,0.62988,0.62508,0.36149,1.25195,0.88487,1.066,0.000299596,0.000299596,0.000299596
1,45.0806,0.76144,0.52325,0.87498,0.64476,0.60117,0.62112,0.36088,1.24363,0.93306,1.04842,0.000299596,0.000299596,0.000299596
1,45.0709,0.75268,0.52001,0.8733,0.68384,0.58811,0.63021,0.36722,1.27953,0.90749,1.07418,0.000299596,0.000299596,0.000299596
1,45.0875,0.74401,0.51932,0.87286,0.69683,0.57705,0.64475,0.36417,1.21768,0.89594,1.04889,0.000299596,0.000299596,0.000299596
1,41.7201,0.75351,0.51961,0.87524,0.75135,0.58613,0.67282,0.3798,1.26068,0.87995,1.06396,0.000299596,0.000299596,0.000299596
1,42.1255,0.77695,0.52901,0.88046,0.65999,0.63457,0.6664,0.38398,1.24975,0.96845,1.05492,0.000299596,0.000299596,0.000299596
1,41.4806,0.76779,0.52231,0.87713,0.66508,0.59503,0.63455,0.36509,1.30206,0.89839,1.07571,0.000299596,0.000299596,0.000299596
1,34.3674,0.7854,0.52565,0.88069,0.68479,0.60454,0.63981,0.37793,1.32892,0.89581,1.08052,0.000299596,0.000299596,0.000299596
1,41.6268,0.72918,0.50713,0.86944,0.73486,0.57186,0.63404,0.37541,1.29302,0.88757,1.06654,0.000299596,0.000299596,0.000299596
1,41.9823,0.75298,0.51171,0.87479,0.67759,0.61122,0.63577,0.37291,1.32288,0.8787,1.05786,0.000299596,0.000299596,0.000299596
1,41.7693,0.74637,0.50642,0.87325,0.68376,0.59848,0.65077,0.36892,1.35743,0.86087,1.08675,0.000299596,0.000299596,0.000299596
1,42.094,0.76202,0.51146,0.87603,0.69952,0.58958,0.64386,0.37136,1.30007,0.92047,1.05362,0.000299596,0.000299596,0.000299596
1,41.3847,0.73564,0.49864,0.86907,0.68604,0.57873,0.64325,0.36484,1.2736,0.93981,1.05492,0.000299596,0.000299596,0.000299596
1,41.8326,0.70861,0.49198,0.86415,0.70311,0.59361,0.6376,0.36811,1.29964,0.90337,1.06059,0.000299596,0.000299596,0.000299596
1,45.2812,0.71705,0.49355,0.86512,0.68244,0.59584,0.66162,0.39631,1.22011,0.83873,1.03376,0.000299596,0.000299596,0.000299596
1,41.6139,0.69989,0.48523,0.86148,0.67747,0.61732,0.6621,0.38235,1.21806,0.83479,1.03327,0.000299596,0.000299596,0.000299596
1,38.3224,0.68434,0.47883,0.85917,0.7193,0.56968,0.64253,0.37893,1.27567,0.87285,1.06283,0.000299596,0.000299596,0.000299596
1,34.0121,0.66428,0.47138,0.85505,0.6956,0.58757,0.65059,0.38317,1.24478,0.85425,1.05729,0.000299596,0.000299596,0.000299596
1,41.3842,0.66627,0.46974,0.85583,0.69345,0.59625,0.654,0.38189,1.25975,0.8735,1.05199,0.000299596,0.000299596,0.000299596
1,45.1581,0.67977,0.47421,0.85788,0.67242,0.58905,0.63334,0.36416,1.25671,0.883,1.05973,0.000299596,0.000299596,0.000299596
1,45.4539,0.6886,0.47711,0.85942,0.72688,0.58122,0.65184,0.38648,1.24309,0.86577,1.04856,0.000299596,0.000299596,0.000299596
1,45.0578,0.70193,0.48125,0.86203,0.72743,0.59382,0.65656,0.39873,1.24478,0.81831,1.0708,0.000299596,0.000299596,0.000299596
1,41.654,0.70286,0.48172,0.86325,0.67693,0.61449,0.64734,0.36516,1.31427,0.90681,1.09725,0.000299596,0.000299596,0.000299596
1,41.958,0.71385,0.48615,0.86506,0.71249,0.62688,0.63999,0.38091,1.33796,0.87767,1.11543,0.000299596,0.000299596,0.000299596
1,44.579,0.68258,0.47218,0.85853,0.70983,0.601,0.65943,0.39471,1.27123,0.82867,1.0847,0.000299596,0.000299596,0.000299596
1,45.2521,0.69125,0.4788,0.85998,0.64163,0.63431,0.65806,0.39362,1.27921,0.82615,1.08944,0.000299596,0.000299596,0.000299596
1,41.8864,0.6781,0.46997,0.85648,0.63045,0.6245,0.64359,0.37389,1.29957,0.85762,1.07721,0.000299596,0.000299596,0.000299596
1,45.2395,0.67451,0.47004,0.85664,0.64777,0.63124,0.65437,0.39907,1.2477,0.84382,1.06242,0.000299596,0.000299596,0.000299596
1,45.2152,0.68427,0.46862,0.85758,0.71988,0.58635,0.63394,0.3666,1.26986,0.84254,1.06903,0.000299596,0.000299596,0.000299596
1,41.5198,0.68837,0.47146,0.85758,0.69835,0.59611,0.64418,0.38424,1.24915,0.89814,1.08156,0.000299596,0.000299596,0.000299596
1,45.2503,0.67139,0.46505,0.85471,0.69151,0.59333,0.63605,0.36219,1.26613,0.89022,1.07086,0.000299596,0.000299596,0.000299596
1,42.0078,0.66063,0.46049,0.85268,0.68717,0.60813,0.63236,0.35723,1.30243,0.92277,1.09285,0.000299596,0.000299596,0.000299596
1,41.7975,0.6615,0.46138,0.85306,0.6872,0.59529,0.63747,0.36983,1.28385,0.86443,1.07624,0.000299596,0.000299596,0.000299596
1,45.5166,0.67371,0.46317,0.855,0.63395,0.61627,0.63894,0.35646,1.31987,0.88578,1.08049,0.000299596,0.000299596,0.000299596
1,41.7073,0.68542,0.46317,0.85657,0.675,0.62079,0.66555,0.38123,1.32497,0.83562,1.08692,0.000299596,0.000299596,0.000299596
