epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,42.2365,1.5582,2.44295,1.14379,0.70547,0.10246,0.25752,0.14293,1.45314,2.4302,1.09253,0.000299596,0.000299596,0.000299596
2,84.0914,1.4229,1.47644,1.1088,0.57504,0.3864,0.35968,0.20614,1.40991,1.35259,1.07949,0.000483282,0.000483282,0.000483282
3,125.892,1.3639,1.34401,1.09944,0.44171,0.4815,0.4378,0.24585,1.33019,1.16652,1.06597,0.00054698,0.00054698,0.00054698
4,167.943,1.29801,1.24608,1.07215,0.59438,0.48148,0.48817,0.28902,1.22786,1.03813,1.04138,0.000369054,0.000369054,0.000369054
5,209.607,1.23381,1.18766,1.04305,0.68233,0.49286,0.54596,0.3265,1.18405,0.96366,1.02857,0.000189072,0.000189072,0.000189072
1,40.6616,1.21713,1.10158,1.02991,0.6953,0.49673,0.56131,0.33693,1.19009,0.98827,1.01902,0.000299596,0.000299596,0.000299596
2,82.7556,1.25527,1.12379,1.05377,0.66991,0.47367,0.53642,0.32101,1.23305,1.01263,1.04556,0.000483282,0.000483282,0.000483282
3,124.531,1.24813,1.08747,1.05671,0.60767,0.55244,0.5803,0.34526,1.19307,0.96426,1.03688,0.00054698,0.00054698,0.00054698
4,166.336,1.21061,1.04226,1.04136,0.58313,0.60039,0.61302,0.36826,1.14031,0.89666,1.02323,0.000369054,0.000369054,0.000369054
5,207.968,1.169,1.01238,1.01895,0.7371,0.56605,0.64133,0.40422,1.10225,0.84001,1.00891,0.000189072,0.000189072,0.000189072
1,40.9654,1.13158,0.92701,1.00392,0.73675,0.55151,0.64748,0.40499,1.13344,0.85785,1.01347,0.000299596,0.000299596,0.000299596
2,83.0951,1.18032,0.96201,1.02422,0.66684,0.55501,0.60051,0.37064,1.13569,0.8963,1.01406,0.000483282,0.000483282,0.000483282
3,124.865,1.18135,0.95322,1.03259,0.71514,0.56402,0.62972,0.37811,1.15861,0.87503,1.03634,0.00054698,0.00054698,0.00054698
4,166.484,1.14792,0.92847,1.02049,0.70025,0.59904,0.66398,0.41068,1.10584,0.81087,1.01504,0.000369054,0.000369054,0.000369054
5,208.107,1.12124,0.89432,1.00419,0.7553,0.60569,0.69123,0.43644,1.07658,0.76651,1.00356,0.000189072,0.000189072,0.000189072
1,42.3803,1.06536,0.78485,0.98287,0.74518,0.63967,0.71197,0.4507,1.07571,0.76949,0.99791,0.000299596,0.000299596,0.000299596
2,84.4171,1.11572,0.83438,1.00227,0.70392,0.62412,0.68294,0.42522,1.09603,0.83215,1.00034,0.000483282,0.000483282,0.000483282
3,125.966,1.12383,0.85002,1.00917,0.72871,0.64788,0.71335,0.43785,1.10324,0.7998,1.01669,0.00054698,0.00054698,0.00054698
4,167.407,1.09899,0.82133,1.00229,0.77427,0.6322,0.72822,0.47228,1.04481,0.74709,0.99294,0.000369054,0.000369054,0.000369054
5,206.226,1.07014,0.78936,0.9863,0.806,0.65319,0.74108,0.47984,1.02672,0.71205,0.98075,0.000189072,0.000189072,0.000189072
1,34.4729,1.02085,0.73167,0.96766,0.7767,0.66695,0.7415,0.47905,1.03264,0.73106,0.98075,0.000299596,0.000299596,0.000299596
2,69.5729,1.08177,0.78666,0.99054,0.74438,0.59398,0.69231,0.43274,1.08043,0.80576,0.99925,0.000483282,0.000483282,0.000483282
3,104.506,1.09491,0.79755,0.99845,0.78555,0.63192,0.71884,0.45819,1.07004,0.7694,1.00193,0.00054698,0.00054698,0.00054698
4,139.294,1.06535,0.78114,0.9889,0.7753,0.66582,0.74739,0.47833,1.03862,0.73469,0.9929,0.000369054,0.000369054,0.000369054
5,174.103,1.04879,0.74678,0.97842,0.8137,0.67635,0.75698,0.49516,1.01256,0.68989,0.97987,0.000189072,0.000189072,0.000189072
1,42.1803,0.98845,0.69522,0.95533,0.8183,0.67354,0.75898,0.49481,1.01778,0.70345,0.97546,0.000299596,0.000299596,0.000299596
2,84.8601,1.04228,0.74539,0.97464,0.75436,0.62607,0.70598,0.44074,1.08007,0.76856,1.00239,0.000483282,0.000483282,0.000483282
3,126.547,1.06634,0.76551,0.98829,0.75964,0.64638,0.72239,0.45924,1.0693,0.75019,1.00505,0.00054698,0.00054698,0.00054698
4,168.059,1.05505,0.76297,0.98245,0.74673,0.68999,0.75487,0.487,1.01743,0.70889,0.97973,0.000369054,0.000369054,0.000369054
5,206,1.04,0.74088,0.97283,0.82972,0.67576,0.76951,0.5164,0.99314,0.67974,0.97265,0.000189072,0.000189072,0.000189072
1,40.4205,0.96316,0.66399,0.94766,0.80765,0.69326,0.77614,0.50594,1.01195,0.67994,0.96835,0.000299596,0.000299596,0.000299596
2,82.611,1.02567,0.71474,0.96753,0.76186,0.63421,0.71172,0.462,1.04605,0.74718,0.98914,0.000483282,0.000483282,0.000483282
3,124.562,1.05117,0.73863,0.97986,0.76238,0.66773,0.74377,0.4691,1.07738,0.75404,0.99835,0.00054698,0.00054698,0.00054698
4,166.353,1.03171,0.73207,0.9762,0.77554,0.66569,0.75857,0.49513,1.01516,0.70429,0.98326,0.000369054,0.000369054,0.000369054
5,208.097,1.02421,0.70526,0.96872,0.82999,0.67507,0.77924,0.51561,0.99932,0.66113,0.97038,0.000189072,0.000189072,0.000189072
1,43.0188,0.93785,0.64044,0.93913,0.82242,0.68574,0.7846,0.51552,1.00642,0.65771,0.96844,0.000299596,0.000299596,0.000299596
2,85.31,1.00905,0.69408,0.9596,0.74933,0.63762,0.7066,0.44805,1.10893,0.75845,1.01087,0.000483282,0.000483282,0.000483282
3,127.16,1.02856,0.70748,0.97191,0.79315,0.69348,0.76572,0.49127,1.04283,0.70683,0.9916,0.00054698,0.00054698,0.00054698
