epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,29.2911,1.38151,1.90319,1.08868,0.5623,0.37537,0.36622,0.21364,1.24856,1.14528,1.01484,0.000301196,0.000301196,0.000301196
1,39.5239,1.20003,1.14065,1.02417,0.64913,0.41249,0.42501,0.24183,1.20779,1.00114,1.01158,0.000301196,0.000301196,0.000301196
1,40.7275,1.12613,1.01243,0.99901,0.70956,0.42964,0.50413,0.29047,1.18145,0.93409,1.01556,0.000301196,0.000301196,0.000301196
1,38.6784,1.07487,0.93015,0.98083,0.65128,0.45943,0.48683,0.27385,1.17233,0.93469,1.00538,0.000301196,0.000301196,0.000301196
1,33.2599,1.04473,0.8747,0.96987,0.64298,0.48673,0.5143,0.28733,1.19821,0.93395,1.00609,0.000301196,0.000301196,0.000301196
1,32.8186,1.00585,0.82439,0.95792,0.69508,0.4477,0.50865,0.28575,1.18409,0.90941,0.99939,0.000301196,0.000301196,0.000301196
1,40.2982,0.98149,0.78693,0.9497,0.62274,0.52606,0.56223,0.31073,1.20334,0.87677,1.01057,0.000301196,0.000301196,0.000301196
1,39.9489,0.96201,0.75534,0.94228,0.63946,0.49619,0.5436,0.31993,1.12961,0.84715,0.9946,0.000301196,0.000301196,0.000301196
1,33.8927,0.9337,0.72756,0.93428,0.60957,0.50021,0.52064,0.30455,1.16266,0.90154,1.00765,0.000301196,0.000301196,0.000301196
1,32.3841,0.91362,0.70172,0.92758,0.69499,0.49516,0.58444,0.33675,1.17075,0.84215,0.99917,0.000301196,0.000301196,0.000301196
1,40.7582,0.9027,0.68106,0.92328,0.60766,0.56319,0.58377,0.33109,1.16383,0.86274,1.01478,0.000301196,0.000301196,0.000301196
1,38.1126,0.89904,0.6652,0.92119,0.65663,0.5061,0.5645,0.32131,1.14475,0.85779,0.99942,0.000301196,0.000301196,0.000301196
1,39.4096,0.87668,0.64645,0.91462,0.69316,0.49324,0.55433,0.30384,1.24222,0.9572,1.02223,0.000301196,0.000301196,0.000301196
1,40.0212,0.86907,0.63541,0.91221,0.60878,0.50175,0.53856,0.29459,1.16702,0.9437,1.00396,0.000301196,0.000301196,0.000301196
1,39.2362,0.84863,0.61565,0.90557,0.58661,0.51189,0.52955,0.30298,1.15497,0.92223,0.98996,0.000301196,0.000301196,0.000301196
1,38.9793,0.8444,0.607,0.90403,0.63459,0.51835,0.58176,0.32984,1.1219,0.89531,0.98456,0.000301196,0.000301196,0.000301196
1,40.0816,0.82695,0.59158,0.89982,0.66334,0.56331,0.61754,0.34358,1.15845,0.8632,0.99614,0.000301196,0.000301196,0.000301196
1,38.9833,0.81707,0.57922,0.89636,0.6593,0.50003,0.55046,0.30702,1.17022,0.85295,1.00907,0.000301196,0.000301196,0.000301196
1,40.4295,0.81336,0.57302,0.89503,0.54928,0.58795,0.55286,0.30988,1.15181,0.93549,1.0181,0.000301196,0.000301196,0.000301196
1,31.82,0.78792,0.55734,0.88886,0.63815,0.52717,0.55691,0.3059,1.17804,1.00365,1.02444,0.000301196,0.000301196,0.000301196
1,40.3813,0.80335,0.55984,0.89088,0.61692,0.59069,0.60973,0.35547,1.14648,0.80957,1.01709,0.000301196,0.000301196,0.000301196
1,37.9681,0.78355,0.54854,0.88667,0.61873,0.57691,0.59309,0.33516,1.15488,0.85329,1.01241,0.000301196,0.000301196,0.000301196
1,38.905,0.77944,0.5458,0.88461,0.59089,0.54141,0.55793,0.31241,1.12687,0.923,1.00083,0.000301196,0.000301196,0.000301196
1,38.6705,0.761,0.53268,0.88035,0.62114,0.52416,0.53519,0.30422,1.14355,1.04181,1.00005,0.000301196,0.000301196,0.000301196
1,38.3818,0.76585,0.52786,0.88078,0.63273,0.5451,0.57057,0.33268,1.14134,0.81539,1.00672,0.000301196,0.000301196,0.000301196
1,37.9125,0.76547,0.52176,0.88158,0.62676,0.53556,0.56548,0.32722,1.16019,0.93788,1.00836,0.000301196,0.000301196,0.000301196
1,38.8262,0.76794,0.51872,0.87995,0.68319,0.53294,0.58496,0.32917,1.17527,0.94949,1.02807,0.000301196,0.000301196,0.000301196
1,38.5513,0.73586,0.50644,0.87346,0.69835,0.53335,0.58573,0.3312,1.16876,0.84575,1.01734,0.000301196,0.000301196,0.000301196
1,38.4363,0.73245,0.50053,0.87185,0.63001,0.57929,0.61291,0.35302,1.12738,0.81869,0.99975,0.000301196,0.000301196,0.000301196
1,32.4839,0.74348,0.50101,0.87314,0.74018,0.55706,0.64299,0.37338,1.11629,0.75537,0.9923,0.000301196,0.000301196,0.000301196
1,39.3933,0.74257,0.49846,0.8716,0.69681,0.52441,0.58979,0.34312,1.11977,0.77707,1.00884,0.000301196,0.000301196,0.000301196
1,31.1089,0.74098,0.49703,0.87095,0.70754,0.53164,0.59685,0.34882,1.11571,0.78861,0.99429,0.000301196,0.000301196,0.000301196
1,37.4419,0.72523,0.48885,0.86829,0.67935,0.56419,0.60245,0.35799,1.11251,0.76258,0.99913,0.000301196,0.000301196,0.000301196
1,38.5819,0.72077,0.48401,0.86826,0.65266,0.55523,0.5815,0.33966,1.13186,0.78622,1.00805,0.000301196,0.000301196,0.000301196
1,34.9905,0.69488,0.47295,0.86333,0.69381,0.57801,0.62357,0.36791,1.11425,0.76089,1.00772,0.000301196,0.000301196,0.000301196
1,39.9042,0.67418,0.46567,0.85971,0.66631,0.57972,0.61323,0.34939,1.13248,0.81391,1.01178,0.000301196,0.000301196,0.000301196
1,40.1433,0.69637,0.46932,0.86256,0.71023,0.57973,0.62633,0.35928,1.14126,0.77897,0.9997,0.000301196,0.000301196,0.000301196
1,39.3888,0.68846,0.46601,0.86056,0.68684,0.55609,0.61287,0.35895,1.1185,0.7772,1.0064,0.000301196,0.000301196,0.000301196
